link,title,description
https://de.linkedin.com/jobs/view/werkstudent-m-w-d-finance-debitorenbuchhaltung-at-ntt-data-dach-3322486187?refId=xmHzJekZ9zo79EFLDn4DMQ%3D%3D&trackingId=xiPRrnEOrXm5HK8Lsiu7uA%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card,Werkstudent (m/w/d) Finance - Debitorenbuchhaltung,"
        Wir sind #Pathfinder – durch unsere Mitarbeiter: Bei NTT DATA suchen wir Kolleginnen und Kollegen, die die Zukunft unserer Kunden und das digitale Zeitalter erfolgreich mitgestalten wollen. NTT DATA ist ein weltweit führender IT-Services Anbieter und globaler Innovationspartner. Wir kombinieren globale Präsenz mit lokaler Marktkenntnis und bieten professionelle IT-Dienstleistungen von der Beratung und Systementwicklung bis hin zum Outsourcing.Unser Team ‚Operations Income & Projectorder‘ behält den Überblick bei allen Themen von Auftragsanlage & Faktura bis hin zum Konzernreporting. Neben der Qualitätssicherung unseres operativen Tagesgeschäfts werden hier durch die enge Zusammenarbeit mit verschiedenen Stakeholdern kontinuierlich Prozessverbesserungen umgesetzt.Unser Team überzeugt durch eine gute Einarbeitung in alle Aufgabenbereiche sowie eine hohe Hilfsbereitschaft bei Fragen. Die kontinuierliche Unterstützung untereinander trägt zu einem sehr angenehmen Arbeitsklima bei.Deine Aufgaben Vorbereitung der Eingangspost zur weiteren BearbeitungAuftrags- und Projektneuanlage, bzw. -erweiterungen in Salesforce und SAP S/4 HANABearbeitung von Schriftverkehr & telefonischen Anfragen inkl. Kommunikation mit ProjektverantwortlichenRechnungsversand sowie Ablage und Archivierung von AusgangsrechnungenPrüfung von Fakturaanforderungen und Erstellung von ausgehenden RechnungenMitarbeit an den laufenden Monats-, Quartals und Jahresabschlüssen nach HGB und IFRSGgf. Mitarbeit bei Sonderprojekten im Finanz- und RechnungswesenDein Profil kaufmännische Ausbildung (Wirtschaftswissenschaften oder verwandte Studiengänge; idealerweise ab dem 4. Studiensemester)bestenfalls erste praktische Erfahrungen im Umfeld Accounting, Controlling oder WirtschaftsprüfungKenntnisse in den nationalen (HGB) und internationalen (IFRS) Rechnungslegungsstandards (inkl. Verständnis im Bereich Steuern & Projektbewertung)Kenntnisse in den gängigen Software-Anwendungen (Microsoft Office, insb. gute Excel-Praxis; ggf. SAP S/4 HANA)strukturierte Arbeitsweise mit Umsetzungs- und Ergebnisorientierungauthentisches Auftreten, hohe soziale Kompetenz, TeamfähigkeitKommunikationsfähigkeit in deutscher und englischer Sprache (Wort & Schrift)hohe Eigenmotivation, Einsatzbereitschaft, Selbstständigkeit und VerantwortungsübernahmeDeine Benefitsflexible Arbeitszeiten mit Gleitzeitregelungmobiles Arbeiten und Home-Office Möglichkeiteneine stetig wachsende Studenten-Community mit viel Gestaltungspielraumein großes Angebot an Weiterbildungsmöglichkeiten in der NTT DATA Academy offene UnternehmenskulturDeine wöchentliche Arbeitszeit richtet sich nach deiner Anstellung: Als Werkstudent arbeitest du bis max. 20 Stunden/Woche während der Vorlesungszeit - ggf. bis zu 40 Stunden/Woche in den Semesterferien.Interessiert? Wir freuen uns auf Deine Online-Bewerbung!
      "
https://de.linkedin.com/jobs/view/werkstudent-in-brand-design-at-brainlab-3319659313?refId=xmHzJekZ9zo79EFLDn4DMQ%3D%3D&trackingId=ItrxMsLfP3x1AXGg4u9NeQ%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card,Application Consultant (m/w/d) – Image Guided Surgery (IGS),"
Um Unsere Ziele Zu Erreichen, Suchen Wir Engagierte Kollegen (m/w/d), Die Hinter Unseren Grundwerten Neugier, Authentizität Und Nutzen StehenDas 1989 in München gegründete Technologieunternehmen Brainlab entwickelt, produziert und vermarktet softwaregestützte Medizintechnologie, die den Zugang zu verbesserten, effizienteren und weniger invasiven Patientenbehandlungen ermöglicht. Unser Schlüssel zum Erfolg ist unser kreatives, talentiertes und hart arbeitendes Team, das aus ca. 2000 engagierten und inspirierenden Mitarbeitern (m/w/d) an 25 Standorten weltweit besteht.StellenbeschreibungAls Application Consultant (w/m/d) liegt der Schwerpunkt Ihrer Aufgabe in der Betreuung unserer Kund:innen. Von der Installation der medizinischen Systeme zusammen mit unseren Servicetechnikern bis hin zum späteren Einsatz im Operationssaal stellen Sie sicher, dass die Systeme optimal eingesetzt werden. Darüber hinaus bearbeiten Sie eigenständig kleinere Vertriebsprojekte in enger Zusammenarbeit mit dem regionalen Verkaufsleiter.Ihre Aufgaben SindAusbildung, Schulung, Anleitung und Unterstützung von Ärzt:innen und Krankenhauspersonal vor OrtEffektive Kommunikation mit Kund:innen, um Probleme zu verstehen und angemessen zu lösenMontage, Installation und Inbetriebnahme von Brainlab IGS & DIOR LösungenImplementierung und Integration von Brainlab Produkten an bildgebende 3rd Party Geräte (z.B. Mikroskop, C-Bogen) bzw. an die Krankenhausarchive (z.B. KIS, PACS) , zum Teil per Remote-ZugriffInitiieren und Unterstützen von Sales Projekten (Upgrades, Instrumente, Verbrauchsartikel, Serviceverträge)Beratung der Kund:innen rund um das Brainlab Portfolio Service und DienstleistungenUnterstützung des Verkaufsleiters durch klinische Demonstrationen sowie kontinuierlicher Austausch über das aktuelle Marktgeschehen, KOLs und KundenentwicklungenRegelmäßiger Austausch mit dem R&D und dem Produktmanagement bezüglich der Benutzung und der Weiterentwicklung der Brainlab ProdukteDie Position wird vom Home Office besetzt. Die Ausbildung für diese Rolle wird an unserem Hauptsitz in München und auf Kundenseite mit erfahrenen Kolleg:innen durchgeführt.QualifikationenAbgeschlossenes technisches Studium oder gleichwertige Ausbildung mit BerufserfahrungIdealerweise erste Erfahrung in einer technischen Support-Position im medizinischen UmfeldKenntnisse in der Computer- und Netzwerktechnologie sowie in Video- & Audiostreaming sind von VorteilSelbstständige Arbeitsweise, Teamgeist, Flexibilität, Souveränität und Überzeugungsstärke im Umgang mit Kund:innen sowie Freude an der KundenbetreuungHervorragende Organisations- und Planungsfähigkeiten: Priorisierung von Aufgaben, effektives ZeitmanagementSinn für HumorHohe Reisebereitschaft (80%) innerhalb der DACH Region und gültige Kfz-FahrerlaubnisHervorragende schriftliche sowie mündliche Kommunikationsfähigkeit in Deutsch sowie gute EnglischkenntnisseZusätzliche InformationenEin sich gegenseitig unterstützendes und internationales TeamDie Möglichkeit zu sehen, wie sich Ihre Arbeit positiv auf die tägliche Arbeit von Kliniken auf der ganzen Welt auswirktFlexible Arbeitszeiten / Home OfficeAusgewogene Work-Life-BalanceFaires VergütungspaketFirmenwagen, Handy, Laptop - auch für den privaten GebrauchRegelmäßige After-Work-, Team- und FirmenveranstaltungenUmfassende Aus- und WeiterbildungsmöglichkeitenInteressiert? Dann freuen wir uns auf Ihre Online Bewerbung mit der Angabe Ihres frühestmöglichen Startdatums und Ihrer Gehaltsvorstellung!
      "
https://de.linkedin.com/jobs/view/werkstudent-m-w-d-f%C3%BCr-bis-zu-20-wochenarbeitsstunden-befristet-f%C3%BCr-3-monate-at-ogl-food-trade-lebensmittelvertrieb-gmbh-3319418831?refId=xmHzJekZ9zo79EFLDn4DMQ%3D%3D&trackingId=wBY2h3TIrJ2wrZHE18SXnA%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card,"Werkstudent (m/w/d) für bis zu 20 Wochenarbeitsstunden, befristet für 3 Monate","
        Seit 1987 vertreibt die OGL Food Trade Lebensmittelvertrieb GmbH Obst und Gemüse aus der ganzen Welt für den europäischen Lebensmittel-Einzelhandel. Qualität und Nachhaltigkeit sind die Säulen unserer Philosophie, welche von jedem einzelnen Mitarbeiter getragen werden.Zum nächstmöglichen Zeitpunkt suchen wir in Vollzeit an unserem Verwaltungssitz in Oberding (Nähe Flughafen Müchen): Werkstudent (m/w/d) für bis zu 20 Wochenarbeitsstunden, befristet für 3 MonateAufgabenPflege von Verträgen und Überprüfung der korrekten Abrechnung Bearbeitung von Vertragsrückläufern Übernahme von Sonderaufgaben nach Vorgabe Allgemeine administrative Unterstützung des Teams Einpflegen und kontrollieren von Daten in Excel Vertragserstellung nach Vorgabe Erstellung und Versand von Dokumenten Ablage von Unterlagen Allgemeine administrative TätigkeitenQualifikationEingeschrieben in einem Studium z.B. im wirtschaftlichen oder kaufmännischen Bereich (Arbeitszeit ca. 20 Stunden/Woche, in der vorlesungsfreien Zeit max. 40 Stunden/Woche) Sicherer Umgang mit den MS Office-Produkten Eine schnelle Auffassungsgabe und Flexibilität Selbständige, gewissenhafte und qualitätsbewusste Arbeitsweise Teamfähigkeit und KommunikationsstärkeBenefitsHohe Eigenverantwortung in einem wachsenden und nachhaltig agierenden Unternehmen in der Lebensmittelbranche Flache Hierarchien mit positivem und wertschätzendem Arbeitsklima Gute Betreuung durch eine individuelle Einarbeitung Flexible Arbeitszeiten mit Homeoffice-Möglichkeit Moderne Büroräume mit ergonomischer Ausstattung Kostenlose Tiefgaragenparkplätze Täglich frisches Mittagsangebot aus regionalen und saisonalen ProduktenIst Ihr Interesse geweckt?Dann senden Sie Ihre aussagekräftigen Bewerbungsunterlagen unter Angabe des frühestmöglichen Eintrittstermins!
      "
https://de.linkedin.com/jobs/view/werkstudent-m-w-d-im-bereich-konstruktion-at-diehl-aviation-3316608650?refId=xmHzJekZ9zo79EFLDn4DMQ%3D%3D&trackingId=FT7aw8WuXlzeAtKETLZ5gA%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card,Werkstudent (m/w/d) im Bereich Konstruktion,"
Aus Tradition Zukunft!Über 16.000 Beschäftigte gestalten derzeit die Ingenieurskunst der Zukunft in unseren fünf Teilkonzernen Metall, Controls, Defence, Aviation und Metering. Bei Diehl Aviation prägen engagierte Luftfahrtexperten den Stand der Technik von Avioniksystemen, Kabinenelementen und Kabinenbeleuchtung – und zwar von hochwertigen Kompositkomponenten, Kabinenausstattungen und Elektroniksystemen in Verkehrsflugzeugen bis hin zu hochintegrierten Bordtoiletten und -küchen. Bewerben Sie sich bei Diehl und entdecken Sie faszinierende Technologien und eine einzigartige Unternehmenstradition der Stabilität und des Vertrauens.Für unseren Standort Gilching suchen wir Sie alsWerkstudent (m/w/d) im Bereich Konstruktion Das bringen Sie mit uns nach vorne SIe unterstützen uns bei der Arbeit mit dem CAD Datenbanksystem (Standards einpflegen, Materialdatenpflege, Datenaufbereitung usw.).Sie unterstützen und übernehmen den Musteraufbau und Tests von mechanischen und elektromechanischen Bauteilen und Geräten für den Einsatz in der Luftfahrtindustrie.Sie führen verschiedene Berechnungen wie Toleranzen und Materialauslegung durch.Sie übernehmen die Recherche von Datenblättern, Materialen und Technologien. Das bringen Sie mit an Board Sie sind immatrikulierter Student (m/w/d) und studieren (Bachelor, Master, Diplom) im Bereich Maschinenbau, Ingenieurswissenschaften oder einem vergleichbaren Studiengang in einem fortgeschrittenen Semester.Wünschenswert wäre es, wenn Sie Kenntnisse im Umgang mit einem CAD-Programm (Vorteilhaft wäre CREO 8.0) mitbringen.Eine schnelle Auffassungsgabe, Teamfähigkeit, selbständiges Arbeiten sowie hohe Eigenmotivation runden Ihr Profil ab.Wir bieten Ihnen die Chance, Einblicke in die Arbeit eines internationalen Technologiekonzerns zu gewinnen und wertvolle Erfahrungen zu sammeln.Teilen Sie unsere Begeisterung für die Spitzentechnologien von morgen? Dann nehmen Sie Ihre Zukunft in die Hand und bewerben Sie sich jetzt!Das sind unsere möglichen Vorteile Flexible Arbeitszeiten Gute Verkehrsanbindung Familienunternehmen Kantine Parkplatz Diehl Aviation Gilching GmbHSilke RegelHR Business PartnerTel +49 351 88597-3361
      "
https://de.linkedin.com/jobs/view/praktikum-werkstudent-trainee-customer-success-manager-m-f-d-munich-at-delicious-data-3319020383?refId=xmHzJekZ9zo79EFLDn4DMQ%3D%3D&trackingId=bQ5YmmQ9P%2Bmr%2F63b7HnX0w%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card,Praktikum/Werkstudent/Trainee Customer Success Manager (m/f/d) (Munich),"
        Als Praktikant/Werkstudent/Trainee im Bereich Customer Success Manager (m/w/d) im Bereich Kundenbetreuung übernimmst du nach Einarbeitung/Onboarding einen eigenen Kundenstamm und unterstützt diesen vom Onboarding bis hin zur langfristigen Zusammenarbeit bei sämtlichen relevanten Themen. Dabei arbeitest du eng mit unserem Tech-Team sowie unserem Sales Team zusammen, mit dem Ziel der bestmöglichen Kundenzufriedenheit.AufgabenDiese Herausforderungen erwarten dich:Eigenständige Betreuung eines eigenen Kundenstamms inklusive wichtiger Key Account KundenOnboarding/Schulung und Implementierung von neuen KundenBeratung der Kunden zu den Einsatzmöglichkeiten von Delicious DataErstellen von Reportings basierend der wichtigsten KPIs des jeweiligen Kunden Strategischer Ausbau des eigenen KundenstammsAusarbeitung von Kundenanforderungen Enge Zusammenarbeit mit dem Tech-Team bzgl weiterentwicklung der angebotenen LösungenEnge Zusammenarbeit mit Marketing und SalesUnterstützung bei Messeauftritten & Workshopsund vieles mehr :-)QualifikationDu bist strukturiert und kommunikativDu hast eine analytische DenkweiseDu hast eine Kunden- und lösungsorientierte ArbeitsweiseDu arbeitest gerne selbstständig und eigenverantwortlich und zeigst EigeninitiativeDu hast eine hohe Lernbereitschaft und schnelle AuffassungsgabeDir fällt es leicht wesentliche Inhalte in prägnante und einfach verständliche Texte zu verwandeln - hier beherrschst Du sowohl die deutsche als auch die englische Sprache fließend in Wort & SchriftBenefitsPlatz für kreative Ideen und viel EigeninitiativeMöglichkeit in einem dynamischen Startup hands-on experience zu gewinnenFlache Hierarchien und ein junges, dynamisches TeamFlexible Arbeitszeiten & Home-Office MöglichkeitenOffice-Space im Werk1 direkt am Münchner OstbahnhofWir freuen uns darauf dich kennenzulernen
      "
https://de.linkedin.com/jobs/view/werkstudent-in-einkauf-at-brainlab-3319660043?refId=xmHzJekZ9zo79EFLDn4DMQ%3D%3D&trackingId=kiqEdL1YdLXQ8It7F3HWkA%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card,Werkstudent:in Einkauf,"
        Das 1989 in München gegründete Technologieunternehmen Brainlab entwickelt, produziert und vermarktet softwaregestützte Medizintechnologie, die den Zugang zu verbesserten, effizienteren und weniger invasiven Patientenbehandlungen ermöglicht. Unser Schlüssel zum Erfolg ist unser kreatives, talentiertes und hart arbeitendes Team, das aus ca. 2000 engagierten und inspirierenden Mitarbeiter:innen an 25 Standorten weltweit besteht. Um unsere Ziele zu erreichen, suchen wir engagierte Kolleg:innen, die hinter unseren Grundwerten Neugier, Authentizität und Nutzen stehen:StellenbeschreibungFür unseren Bereich Einkauf in München suchen wir einen motivierten und selbstständig arbeitenden Werkstudenten:infür die Dauer von idealerweise mindestens sechs Monaten.Während Ihres Praktikums unterstützen Sie unser Team unter anderem bei folgenden Aufgaben:Aufbereitung von KennzahlenÜbernahme eigener Teilprojekte gemäß Studienausrichtung im Zusammenspiel von Einkauf, Entwicklung und QualitätTägliche Kommunikation mit unseren nationalen und internationalen GeschäftspartnernUnterstützung bei Ausschreibungen und AngebotsvergleichenUnterstützung der Einkäufer in Auswertungen, Vorbereiten von LieferantengesprächenUnterstützung in der Sicherstellung der TeileverfügbarkeitQualifikationenStudium im Bereich Betriebswirtschaftslehre, Wirtschaftsingenieurwesen, oder einer vergleichbaren StudienrichtungSicherer Umgang mit den MS Office Anwendungen (PowerPoint / Word / Excel / Outlook)Erste Berührungspunkte mit SAP und/oder SharePoint ToolsVerhandlungssicher in Deutsch und EnglischTeamfähigkeit- und Kommunikationsfähigkeit und eine eigenständige ArbeitsweiseZusätzliche InformationenArbeiten in einem professionellen und leistungsorientierten Umfeld in internationalen TeamsEin preisgekröntes BetriebsrestaurantWöchentliche Studentenstammtische und monatliche After Work EventsAbwechslungsreiches Sportprogramm in unserem neuen, hochmodernen 360m² FitnessstudioInteressiert? Dann freuen wir uns auf Ihre Online-Bewerbung!
      "
https://de.linkedin.com/jobs/view/final-thesis-circular-and-sustainable-plastics-for-medical-devices-at-brainlab-3319658444?refId=xmHzJekZ9zo79EFLDn4DMQ%3D%3D&trackingId=SobkaPZT4FJ40JeOOkjMcA%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card,(Advanced) Project Engineer – Instruments,"
        Founded in Munich, Germany in 1989, Brainlab develops, manufactures and markets software-driven medical technology, enabling access to improved, more efficient, less-invasive patient treatments. Our key to success is our creative, talented and hard-working team, which consists of around 2000 dedicated and inspiring individuals in 25 locations worldwide. To succeed in reaching our targets, we are seeking committed colleagues who can stand behind our core values curious, authentic and useful:Job DescriptionAs a (Advanced) Project Engineer in the Brainlab R&D Instruments division, you will be part of an international, multidisciplinary, and highly skilled team, responsible for a wide range of instruments and accessories that are used in various clinical use cases.Your work includes the support of ongoing development projects and you will be responsible for ensuring that our medical devices stay ahead of the competition. Your contribution has an impact on daily work in hospitals around the world.Typical Areas Of Your Responsibility AreRequirement Engineering with Product Management, surgeons and technical expertsCoordination of internal and external product development activitiesDefinition and review of technical conceptsSet-up of prototypes and qualification of product componentsDefinition and execution of verification testsCreation of the medical device product documentation (e.g. risk management and clinical documentation)Communication with other R&D departments, manufacturers and other internal teams (QM, QA, Usability, Purchasing, Legal)Expert competency ownership within the teamManage small projectsQualificationsEducation in Engineering or related discipline, or equivalent working experienceExperience with technical documentation for medical devices under MDR, MDD and/or FDAExperience with class III devices, sterile goods and/or medical-electrical products is a plusAnalytical mindset and creativity to test prototypes and develop reliable solutionsHigh documentation quality standardsWell-organized and clearly structured working styleFluent written and spoken English, German is a plusAdditional InformationA mutually-supportive, international teamMeaningful work with a lasting impact on medical technology30 vacation days, plus December 24th and December 31stFlexible working hoursParking garage and safe underground bike storageAward-winning subsidized company restaurant and in-house cafesVariety-rich fitness program in our ultra-modern 360m2 company gymRegular after work, team, and company eventsComprehensive training and continuing education opportunitiesReady to apply? We look forward to receiving your online application including your first available start date and desired salary.
      "
https://de.linkedin.com/jobs/view/werkstudent-m-w-d-im-verkauf-im-store-m%C3%BCnchen-at-kapten-son-3320118814?refId=xmHzJekZ9zo79EFLDn4DMQ%3D%3D&trackingId=rU%2FVtktc%2FGWsdWDkWDzr6w%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card,Werkstudent (m/w/d) im Verkauf im Store München,"
        Hey! Wir sind Kapten & Son – eine der erfolgreichsten D2C Fashion- und Lifestyle-Marken Deutschlands. Unsere Produkte begegnen dir europaweit sowohl online als auch in unseren 8 Retail-Stores und bei unseren Handelspartnern. Über 1,5 Millionen Menschen verfolgen unsere Marke auf Social Media: Started from Münster, now we’re in Cologne!Doch unsere Geschichte hat gerade erst begonnen: 180 Kaptens geben seit 2014 tagtäglich ihr Bestes zur Verwirklichung unserer Vision – eine der erfolgreichsten Lifestyle-Marken Europas zu werden. #crewloveistrueloveAuf diesem Weg brauchen wir dich, um gemeinsam mit dir am Erfolg unserer Marke zu arbeiten!Du trägst den Kapten Spirit in dir und identifizierst dich mit unseren Cultural Values: Put people first. Think outside the box. Do it with all your heart. 🧡Dann werd‘ unser Werkstudent (m/w/d) im Verkauf in unserem Store in München.Start: asap I Dauer: mind. 1 JahrAufgabenDu bist vor Ort das Gesicht unserer Marke und steckst mit deiner sympathischen Art alle mit dem Kapten & Son Spirit anDu kennst unsere Produktpalette in- und auswendig, weshalb du deinen Kunden eine ausgezeichnete Beratung bieten kannstDu bist gemeinsam mit deinem Team für die Zielerreichung der Umsätze und die Verbesserung von Prozessen verantwortlichDu setzt all' unsere Marketingmaßnahmen verkaufsfördernd umQualifikationWir matchen, wenn du...dich gerade im Studium befindest und 15 - 20 Stunden die Woche Zeit hastKapten by heart bist, dich mit unseren Produkten identifizieren kannst und Lust hast, gemeinsam mit einem tollen, dynamischen Team zu arbeitenbestenfalls schon mal im Einzelhandel gearbeitet oder ähnliche Erfahrungen im Verkauf gesammelt hastgutes Deutsch sprichst Du schreist jetzt laut „Ja!“? Dann lass uns dir noch kurz verraten was dich bei uns erwartet:Ein Umfeld, in welchem du zur Höchstform auflaufen kannst und Eigenverantwortung ab Tag 1.Du kannst dich auf regelmäßige Teamevents, flexible Arbeitszeiten, flache Hierarchien, Rabatte auf unsere Produkte, eine vergünstigte Urban-Sports Mitgliedschaft sowie eine angemessene Werkstudierendenvergütung freuen.Kim freut sich auf deine Bewerbung mit Angabe deines frühestmöglichen Eintrittstermins.
      "
https://de.linkedin.com/jobs/view/praktikant-vertriebscontrolling-m-w-d-at-zeppelin-rental-russland-3322768695?refId=xmHzJekZ9zo79EFLDn4DMQ%3D%3D&trackingId=RK5%2Bbfwy22tqBG0w9AGs0Q%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card,Praktikant Vertriebscontrolling (m/w/d),"
        Zum nächstmöglichen Zeitpunkt suchen wir für unsere Zentrale in Garching b. München einen Praktikanten (m/w/d) im Bereich Vertriebscontrolling. DARAUF HAST DU LUSTIm Rahmen der permanenten Kundenzufriedenheitsmessung wirkst Du bei der Erstellung der Reportings für unsere internen Kunden mit.Du betreust unsere Kundenzufriedenheits-Software und übernimmst die Klärung interner Anfragen zum System.Du unterstützt bei der Betreuung und Weiterentwicklung der Software unseres Territory Managements.In Zusammenarbeit mit Marketing und Vertrieb unterstützt Du bei der Erstellung von Vertriebsgebietskarten für unterschiedliche Zwecke.Gemeinsam mit unseren Datenspezialisten bildest Du Analyseergebnisse in der Territory-Management-Software für Reportingzwecke ab.Du unterstützt bei der Durchführung und Aufbereitung von Marktanalysen und Marktstudien.DAS WÜNSCHEN WIR UNSStudium der Wirtschaftswissenschaften, BWL, VWL oder eines vergleichbaren Studiengangs (immatrikuliert)Gute analytische FähigkeitenOrganisations- und KommunikationsstärkeSelbständige und strukturierte ArbeitsweiseGute Kenntnisse von Microsoft 365DARAUF KANNST DU DICH FREUENEin dynamisches Unternehmen, das innerhalb eines Konzerns viele Berufseinstiegsmöglichkeiten bietetKein Kaffeekochen und Kopieren, sondern wertschätzende und professionelle ArbeitsatmosphäreDirekter Einstieg und schneller ArbeitsbeginnStrukturierte Einarbeitung und flexible ArbeitszeitenVielfältige Gestaltungsmöglichkeiten und Raum zum selbständigen ArbeitenAbwechslungsreiche und eigenverantwortliche AufgabenpaketeGegenseitige Unterstützung und kollegialer ZusammenhaltAttraktive VergütungMöglichkeit zum mobilen Arbeiten / Arbeiten aus dem Home OfficeNeuestes ArbeitsequipmentNutzungsmöglichkeit der Gesundheitsprogrammen
      "
https://de.linkedin.com/jobs/view/final-thesis-circular-plastics-for-disposable-medical-devices-and-their-packaging-at-brainlab-3319653975?refId=xmHzJekZ9zo79EFLDn4DMQ%3D%3D&trackingId=%2BXgU7RDgU59FkAADNBXDOA%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card,Praktikant:in Accounting,"
        Das 1989 in München gegründete Technologieunternehmen Brainlab entwickelt, produziert und vermarktet softwaregestützte Medizintechnologie, die den Zugang zu verbesserten, effizienteren und weniger invasiven Patientenbehandlungen ermöglicht. Unser Schlüssel zum Erfolg ist unser kreatives, talentiertes und hart arbeitendes Team, das aus ca. 2000 engagierten und inspirierenden MMitarbeiter:innen an 25 Standorten weltweit besteht. Um unsere Ziele zu erreichen, suchen wir engagierte Kolleg:innen, die hinter unseren Grundwerten Neugier, Authentizität und Nutzen stehen:StellenbeschreibungAls Teil Unseres Internationalen Teams Unterstützen Sie Dabei Ab Sofort Mit Den Folgenden AufgabenUnser Wachstum, die strategische Expansion in neue Märkte und die damit verbundene globale Ausrichtung schaffen laufend interessante Projekte.Recherche und Analyse internationaler und nationaler Rechnungslegungsstandards für unsere internationalen Tochterunternehmen und die KonzernmutterRecherche und Umsetzung lokaler (steuer-) rechtlicher AnforderungenMitarbeit bei Monats-, Quartals- und Jahresabschlüssen der Tochtergesellschaften und im KonzernabschlussMitarbeit bei steuerlichen Schwerpunktthemen: nationale/internationale Umsatzsteuersachverhalte und nationale/internationale QuellensteuersachverhalteUnterstützung der zentralisierten Buchhaltung unserer internationalen NiederlassungenQualifikationenStudium der Wirtschaftswissenschaften im fortgeschrittenen Semester mit Schwerpunkt im Bereich Rechnungslegung, Controlling, Finanzen, Steuerlehre oder BankwirtschaftAnalytisches Denkvermögen, Team- und KommunikationsfähigkeitSehr gute Deutsch - und gute EnglischkenntnisseErfahrungen in DatenbankrechercheSicherer Umgang mit den MS-Office-Produkten (insbesondere Excel), SAP-Kenntnisse von VorteilZusätzliche InformationenArbeiten in einem professionellen und leistungsorientierten Umfeld in internationalen TeamsEin preisgekröntes BetriebsrestaurantWöchentliche Studentenstammtische und monatliche After Work EventsAbwechslungsreiches Sportprogramm in unserem neuen, hochmodernen 360m² FitnessstudioInteressiert? Dann freuen wir uns auf Ihre Online-Bewerbung!
      "
