link,title,description
https://de.linkedin.com/jobs/view/werkstudent-m-w-d-m%C3%BCnchen-at-herm%C3%A8s-3325561297?refId=drzbieWXjZaR4XhLS3%2BbJw%3D%3D&trackingId=z%2Bo32wgr84IsFzIsUbJGhA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,Fail,Fail
https://de.linkedin.com/jobs/view/werkstudent-m-w-d-business-development-munich-tech-start-up-at-truckoo-3322964162?refId=drzbieWXjZaR4XhLS3%2BbJw%3D%3D&trackingId=DZMnDqxV1HsT9XfMshOeuw%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,Werkstudent (m/w/d) Business Development | Munich Tech Start-up,"
        Du bist motiviert truckoo durch Dein Engagement im internationalen Markt zu etablieren? Als Teil unseres kleinen Teams hast Du sofort direkten Einfluss auf unser Wachstum und Standing im Markt, arbeitest eigenverantwortlich und siehst jeden Tag was Du bewegt hast.Unser neues Office im Westend INKL. Kicker, große Terasse mit BBQ und ganz viiiieeeel Space :-)AufgabenDeine Verantwortung:Du wirkst an der Entwicklung von Sales-Aktivitäten mit und unterstützt dabei beim Ausbau unseres bestehenden truckoo Partner VerbundsDu wirkst an der Entwicklung von Marketing-Aktivitäten (Online und Offline) mit um die Bekanntheit von truckoo im Markt zu steigernDurch Deine Nähe zu unseren bestehenden und neuen Partnern identifizierst Du neue Potenziale und übernimmst dabei die operative VerantwortungDu baust Strukturen auf, die die Arbeitsweise von truckoo zukünftig definierenQualifikationWas wir suchen:Du bist im Bachelor oder MasterstudiumDu bist motiviert selbstständig Themen zu entwickeln und umzusetzenDu hast erste Erfahrung in der Erstellung von Content und/oder BildmaterialDu hast starke analytische Fähigkeiten, eine strukturierte Arbeitsweise und legst Wert auf GenauigkeitDu hast bereits erste Erfahrungen im Sales & Marketing o.ä. gesammeltDu kannst fließend Deutsch sprechenWenn Du Lust hast in einem kleinen Team Vollgas zu geben, dann bewirb Dich jetzt.BenefitsWas wir bieten:Baue zusammen mit einem kleinen Team das Unternehmen aufArbeite eigenständig an Deinen Ideen und ProjektenProfitiere von unserer motivierten Atmosphäre in einem schnell wachsenden Start-up Umfeld, inkl. Feedback-KulturProfitiere von einer angemessenen Vergütung für Münchner StandardsWir freuen uns auf Deine Bewerbung
      "
https://de.linkedin.com/jobs/view/werkstudent-m-w-d-in-der-produktion-at-n25-caviar-3321829281?refId=drzbieWXjZaR4XhLS3%2BbJw%3D%3D&trackingId=lhrsSLKlgAVLHDtPCDH7mQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,Werkstudent (m/w/d) in der Produktion,"
Zur Verstärkung unseres jungen und dynamischen Teams, im Raum München, suchen wir ab sofort eine/n motivierte/n Werkstudentin/en in Teilzeit (20 Std./Woche).AufgabenMitarbeit bei der KaviarselektionSicherstellung einer gleichbleibend hohen Produkt- und GenussqualitätWarenprüfung bei Anlieferung und Kontinuierliche Hygienekontrolle (HACCP)Unterstützung bei der Kommissionierung und dem Versand der PaketeQualifikationBesonders strukturierte, selbstständige und ordentliche ArbeitsweiseSehr hohen Anspruch an Perfektion, um den Ansprüchen unserer Kunden gerecht zu werdenEine Leidenschaft für den Handel und insbesondere für hochwertige Lebensmittel runden Dein Profil abBenefitsEine Überdurchschnittliche BezahlungEinen umfassenden Einblick in die gesamte Wertschöpfungskette unseres UnternehmensEin junges, familiäres TeamKostenlose Getränke & frisches Obst
"
https://de.linkedin.com/jobs/view/werkstudent-in-praktikant-in-marketing-m-w-d-at-toposens-3323204665?refId=drzbieWXjZaR4XhLS3%2BbJw%3D%3D&trackingId=gmx8dBovzhrVZzclqX8%2BjA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,Werkstudent:in / Praktikant:in Marketing (m/w/d),"
Deine AufgabenDu kümmerst Dich um das Monitoring, die Analyse, die Optimierung, sowie das Reporting von Kampagnen (Paid Search, Display, Paid Social)Du unterstützt bei der Weiterentwicklung der Performance Kanäle durch A/B TestsDu packst mit an bei der Durchführung von Multi-Channel-Marketing-Kampagnen in englischer Sprache mit dem Ziel, Neukunden zu gewinnenDu arbeitest an der kontinuierliche Verbesserung unserer SEO-Strategie mit, inklusive Aufdeckung neuer Potentiale im SEO und das Monitoring und Reporting der SEO- PerformanceDu hilfst mit bei der Planung und Durchführung von Events und MessenDeine FähigkeitenDu studierst Marketing / Kommunikation bzw. ein Studienfach mit Schwerpunkt MarketingDu konntest bereits erste Werkstudenten-Berufserfahrungen im Performance- Marketingbereich sammeln und bist idealerweise mit Software wie Google Analytics und Cleverreach vertrautDu hast eine hohe Affinität zu Zahlen, Analysen, Auswertungen und neuen TechnologienDu verfügst über eine schnelle AuffassungsgabeDu bringst eine ausgeprägte Hands-on-Mentalität und Kreativität mitDu bringst sehr gute Deutschkenntnisse (min. C1) und fließende Englischkenntnisse (min. B2) mit Wir bietenMitaufbau eines aufstrebenden Hightech-Startups in den Bereichen autonomes Fahren und RobotikSteile Lernkurve im Bereich B2B Hightech-MarketingEinblick in eine Weltneuheit im Sensorik-Bereich und ihre ApplikationenVielfältige Aufgaben und eigenverantwortliches ArbeitenInternationales, offenes und sehr kollegiales Team sowie regelmäßige Team-EventsDu arbeitest Hand in Hand mit unserem Marketing Manager und baust dadurch umfangreiches Praxiswissen im Marketing aufMonatlich neue Mitarbeiterangebote über Corporate BenefitsBüro im Norden von München (U6 Alte Heide), mit vielen Ess- und Einkaufsmöglichkeiten - selbstverständlich kostenloses Obst, Müsli und Kaffee Toposens hat den weltweit ersten 3D-Sensor entwickelt, der die Umgebung mit Hilfe von Ultraschall wahrnehmen kann. Unsere Sensoren ahmen die Echoortung einer Fledermaus nach, um autonomen Systemen eine komplett neue Art der Umgebungswahrnehmung zu verleihen und sie intelligenter und sicherer zu machen. Zu unseren Kunden zählen einige der weltweit führenden Unternehmen in der Robotik- und Automobilindustrie. Bei Toposens spielen wir eine aktive Rolle darin, die Entwicklung von sicherheitskritischer Technologie voranzubringen und machen die Welt jeden Tag ein kleines bisschen sicherer und besser.
      "
https://de.linkedin.com/jobs/view/working-student-m-f-x-actuarial-r-programming-project-emea-life-health-products-at-swiss-re-3294811870?refId=drzbieWXjZaR4XhLS3%2BbJw%3D%3D&trackingId=%2F1bUCeHuAUnmCswfq7UwJQ%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,Working student (m/f/x) Actuarial R programming project - EMEA Life & Health Products,"
About Swiss ReSwiss Re is one of the world’s leading providers of reinsurance, insurance and other forms of insurance-based risk transfer, working to make the world more resilient. We anticipate and manage a wide variety of risks, from natural catastrophes and climate change to cybercrime. We cover both Property & Casualty and Life & Health. Combining experience with creative thinking and cutting-edge expertise, we create new opportunities and solutions for our clients. This is possible thanks to the collaboration of more than 14,000 employees across the world.Our success depends on our ability to build an inclusive culture encouraging fresh perspectives and innovative thinking. We embrace a workplace where everyone has equal opportunities to thrive and develop professionally regardless of their age, gender, race, ethnicity, gender identity and/or expression, sexual orientation, physical or mental ability, skillset, thought or other characteristics. In our inclusive and flexible environment everyone can bring their authentic selves to work.Are you interested in joining us?About The RoleYou will join our EMEA Experience Studies team to support our Bestandsmonitoring project. A highly valued client service which has been collecting and analyzing the portfolio experience of around 30 life insurers for 25+ years. Resulting in both company-specific analyses and a combined data pool analysis covering more than 40% of the German market. Each year we validate and edit client submissions to ensure they meet our data requirements before performing company specific and pool analyses.The tool used to validate the client data and run the actuarial analyses is a VBA based tool. This tool needs to be reprogrammed in R, which is the common statistical programming language used within Swiss Re.Your Responsibilities Will IncludeAcquiring knowledge of the products analysed within the Bestandsmonitoring toolUnderstanding the Bestandsmonitoring tool processReprogramming the Bestandsmonitoring tool in RValidating the new R based tool via reconciliation of resultsAbout The TeamAn expert team, located across Bratislava, Folkstone, Munich and Zurich, responsible for all Life & Health experience studies in Europe, Middle East and Africa. This includes handling complex data situations and analyzing data as well as employing actuarial, statistical and big data methods.About YouThis position requires a diligent, independent work style / mind, ready to reach out to people for their perspective. You have a basic actuarial background, are familiar with the MS Office applications and are fluent in German and with a strong knowledge of English. You have strong programming skills in R and VBA. Well-organized, reliable and hands-on, your strong interpersonal skills and service orientation make you a valuable addition to our team. Knowledge and experience in data-driven projects or a relevant course of studies is a plus.Duration of position: 12-18 months, starting 1 December 2022Working time: 15-20 hours/weekKeywordsReference Code: 120362
      "
https://de.linkedin.com/jobs/view/werkstudent-m-w-d-netztechnik-und-netzmanagement-at-th%C3%BCga-aktiengesellschaft-3322663734?refId=drzbieWXjZaR4XhLS3%2BbJw%3D%3D&trackingId=7Jgd9pPakoD4Kr7hlQQZqA%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,Werkstudent (m/w/d) Netztechnik und Netzmanagement,"
        Sie interessieren sich für das Gelingen der Energiewende? Sie suchen eine abwechslungsreiche Tätigkeit, in der Sie Ihre Analyse- und Gestaltungsfähigkeit einbringen und Ihr Wissen anwenden und aufbauen können? In unserem interdisziplinären Team haben Sie die Chance wertvolle Praxiserfahrungen und Kontakte im spannenden Umfeld des größten Verbunds regionaler Energie- und Wasserversorgungsunternehmen in Deutschland zu sammeln!Die nachhaltige Integration der Stromerzeugung aus Erneuerbaren Energien erfordert eine flexible Reaktion. Zudem geht es darum der Netzplanung, dem Netzbetrieb und der Netzführung für die Herausforderung der Wärme-, Energie- und Verkehrswende mögliche Lösungsansätze zu bieten. Sie unterstützen das Kompetenzteam Netztechnik bei der Themengestaltung zum Einsatz von Intelligenz im Stromnetz insbesondere durch Flexibilitäten in der Niederspannung.Ihre AufgabenAls Werkstudent:in werden Sie Teil unseres Kompetenzteams Netz-Technik mit folgenden Schwerpunkten:Analysen: Status quo der Branche und der Thüga-Gruppe, Validierung der Analyse durch Interviews mit relevanten Stakeholdern zu Pilotprojekten und ErfahrungswertenDigitale Infrastruktur: Aufbau, Einordnung und Bewertung der Kommunikationsstruktur für eine intelligente Steuerung hinsichtlich technischer, wirtschaftlicher und regulatorischer AspekteMitarbeit im Projekt: Auswirkungen der Energiewende auf die Arbeit und Aufgaben eines StromnetzbetreibersProduktideen: Design zielgerichteter Unterstützungsangebote für unsere PartnerKommunikation: Unterlagen und Präsentationen für interne und externe Meetings, Vorträge, Webinare und VeröffentlichungenOption Abschlussarbeit: Bei Interesse bieten wir Ihnen die Möglichkeit, Ihre Abschlussarbeit (BA/MA) bei Thüga AG zu verfassen, gerne mit dem Themenfeld rund um die Auswirkung intelligenter Steuerung auf Strom-, Gas- und Wärmenetze Ihr ProfilSie sind eingeschriebene:r Student:in, gerne ab dem dritten Semester und motiviert, neue Herausforderungen anzugehen?Qualifikation: Bachelor- oder Masterstudium im Bereich Energietechnik, Energiewirtschaft, Wirtschaftsingenieurwesen oder verwandte StudiengängeInteressensgebiete: Energiesysteme, Innovationen, Interesse an Netztechnik und Verständnis für StromverteilnetzeKompetenzen: (Sehr) gute Kenntnisse in MS Office (insb. PowerPoint und Excel), hohe Kommunikationsfähigkeit, gut organisierte, sorgfältige und selbstständige ArbeitsweisePersönlichkeit: Schnelle Auffassungsgabe, Eigenständigkeit und hohes, persönliches EngagementEinsatzort: Für das Kennenlernen und die Einarbeitungsphase ist eine Anwesenheit in München wichtig. Viele der weiteren Aufgaben können bei Absprache auch durch mobiles Arbeiten in Deutschland erfolgen.
"
https://de.linkedin.com/jobs/view/working-student-quality-f-m-d-at-eagleburgmann-3322665018?refId=drzbieWXjZaR4XhLS3%2BbJw%3D%3D&trackingId=QBlDnVh%2FFJ22Cdt5fsl4lg%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,Working Student Quality (f/m/d),"
        Freudenberg is a global technology group that strengthens its customers and society long-term through forward-looking innovations. Together with our partners, customers and the world of science, we develop leading-edge technologies, and excellent products, solutions and services for 40 market segments. The Freudenberg Group employs some 50,000 people in 60 countries worldwide and generates sales of over 10 billion euros.EagleBurgmann is a leading international specialist in industrial sealing technology. We combine innovative technologies, digital solutions and our passion to create sophisticated and reliable sealing systems. Our products help make entire industries safer and more sustainable. 5,600 employees create added value for our customers around the world with their enthusiasm and competence. EagleBurgmann is a joint venture between the German Freudenberg Group and the Japanese Eagle Industry Group. Wolfratshausen EagleBurgmann Germany GmbH & Co. KGYou support our team asWorking Student Quality (f/m/d) Responsibilities Support in the areas of quality assurance and quality managementCompilation of error statistics and follow-up of necessary measuresTracking of agreed measures from auditsMaintenance of a central overview of measures taken during auditsDocumentation of necessary actions within the scope of a global SAP roll-out projectReview of existing inspection specificationsQualifications Enrolled student in mechanical engineering/production engineering or a comparable technical course of study.Interest in or first contact with the areas of quality management and quality assurance, as well as project management, is advantageous.Very good written and spoken German and English skills as well as communication skillsIndependent and cost-conscious action Good knowledge of MS Office applicationsSome of your Benefits Cafeteria/Canteen: Fresh food on-site, both hot and coldEmployee discounts: Opportunities for deals on products and servicesFlexible work arrangements: Opportunities for flex hours and/or remote work to maximize performance satisfactionTraining / Career development: Programs to supercharge skills and expertiseDiversity & Inclusion: Enter a diversity-driven world of innovationThe Freudenberg Group is an equal opportunity employer that is committed to diversity and inclusion. Employment opportunities are available to all applicants and associates without regard to race, color, religion, creed, gender (including pregnancy, childbirth, breastfeeding, or related medical conditions), gender identity or expression, national origin, ancestry, age, mental or physical disability, genetic information, marital status, familial status, sexual orientation, protected military or veteran status, or any other characteristic protected by applicable law.Additional Information Yvonne.Preisinger@eagleburgmann.com
"
https://de.linkedin.com/jobs/view/werkstudent-in-human-resources-all-genders-at-onetwosocial-3313340906?refId=drzbieWXjZaR4XhLS3%2BbJw%3D%3D&trackingId=nCynxSdz8l2RV1XPEQ2XyQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,Fail,Fail
https://de.linkedin.com/jobs/view/werkstudent-in-%C4%B1nterior-design-m-w-d-at-dean-david-franchise-gmbh-3322030689?refId=drzbieWXjZaR4XhLS3%2BbJw%3D%3D&trackingId=WCSYQav9DqpcRir1JOf5cA%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,Werkstudent:in Interior Design (m/w/d),"
        Mit über 150 Stores in sechs Ländern ist dean&david eines der größtenund erfolgreichsten Healthy-Food Konzepten in Europa. Für unsere weitereExpansion suchen wir neue Mitarbeitende, die das Unternehmen mit unsvoranbringen. Werde Teil unseres tollen Teams und nutze Deine Chancen undEntwicklungsmöglichkeiten in unserer Zentrale in Gräfelfing, direkt bei München!AufgabenDu unterstützt bei der Weiterentwicklung des dean&david Interior-Konzeptes hinsichtlich neuer Trends & Nachhaltigkeitsaspekte Du hilfst bei der Entwurfsplanung neuer und bei der Renovierungsplanung bestehender Stores – auch mal vor Ort in unseren Locations Du übernimmst eigene kleinere Projekte und erstellst eigene Pläne in Autocad Du stehst im engen Kontakt sowohl mit den Stores als auch mit unseren externen DienstleisterInnen, z.B. Schreinerei, Lichttechnik, Möbelvertrieb Mit unseren KollegInnen im Grafik Design erstellst du Konzepte für Fensterbeklebungen & andere grafische Details im Gastraum Du unterstützt bei der Bemusterung vielfältiger Designelemente (Fließen, Dekore, Möbel, Pflanzen, etc.)QualifikationBegonnenes Studium im Bereich Interior Design/ Innenarchitektur/ Produktdesign oder einem verwandten Studiengang Du bist leidenschaftlich kreativ, hast ein Auge für Design und Ästhetik und bist stets up-to-date, was die neusten Design Trends angeht Du hast Interesse an Gastronomie, Food- und Lifestyle-Themen und hast Spaß daran abteilungsübergreifend zu arbeiten Du zeichnest Dich durch Hands-On-Mentalität, Teamfähigkeit und eine zuverlässige, verantwortungsbewusste Arbeitsweise aus. Darüber hinaus sprudelst du förmlich nur so vor Ideen Du besitzt erste Kenntnisse in der Zeichensoftware Autocad und beherrschst MS OfficeBenefitsDu erhältst eine angemessene Vergütung für Deine Arbeit. Wir unterstützen Dich mit einem Mobilitätsbudget, wenn Du kein Semesterticket für den Münchner Nahverkehr hast. Genieße die Zeit auf der sonnigen Dachterrasse, teste mit uns die neuesten Produkte oder fordere uns bei einem gemeinsamen Rundlauf um unsere Tischtennisplatte heraus! Bei uns wirst Du voll ins Team integriert, übernimmst in eigenen Projekten Verantwortung und lernst das 1x1 der Interior Design-Welt kennen. Wir bieten Dir flexible Arbeitszeiten und die Möglichkeit für Remote Work. Change for better: Bei uns wird Diversität, Nachhaltigkeit, Umweltbewusstsein und soziales Engagement großgeschrieben. People first: Unsere Erfolgsformel sind unsere Menschen und eine Kultur, die vonLeidenschaft, Teamgeist, Eigenverantwortung und Innovation geprägt ist. We care about you: Wir geben Dir die Möglichkeit, Einblicke in das Tagesgeschäft zu erhalten. Du übernimmst Verantwortung & kannst Deine Stärken bei uns voll entfalten. We are on a mission: Wir sind ein junges Team ineinem stark wachsenden, modernen Unternehmen.
"
https://de.linkedin.com/jobs/view/werkstudent-group-controlling-m-w-d-at-prosiebensat-1-media-se-3325260322?refId=drzbieWXjZaR4XhLS3%2BbJw%3D%3D&trackingId=AXZUrvxJBkd0ziBlFYtD9Q%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,Werkstudent Group Controlling (m/w/d),"
TeaserBreit in den Themen und stark im Detail. Als Werkstudent (m/w/d) im Group Controlling der ProSiebenSat.1 Media SE bekommst Du spannende Einblicke in das gesamte Portfolio der Unternehmensgruppe. In enger Zusammenarbeit trägst Du im Team dazu bei, alle Stakeholder der ProSiebenSat.1 Gruppe mit den entscheidungsrelevanten Finanzinformationen zu versorgen.Das erwartet dich bei unsDu unterstützt und gestaltest im Rahmen von aktuellen Projekten und Aufgaben - von der Planung bis hin zum ReportingDu bearbeitest eigenverantwortlich laufende, strategische Projekte und operative Tätigkeiten aus dem TagesgeschäftDu erstellst mit unserem Reporting-System IBM Congnos TM1 Auswertungen sowie analysierst Kennzahlen und arbeitest bei der Klärung von Soll/Ist-Abweichungen mitDu unterstützt bei der Weiterentwicklung und Verbesserung unserer Controlling-Prozesse Das bringst du mitDu studierst BWL/Wirtschaftswissenschaften oder etwas VergleichbaresDu bringst erste praktische Erfahrungen im Controlling mitDu hast Freude am zahlenorientierten Arbeiten, bist teamorientiert und verfügst über eine eigenverantwortliche ArbeitsweiseSehr gute MS Excel und MS PowerPoint Kenntnisse, sowie gute Englischkenntnisse in Wort und Schrift runden Dein Profil abDas bieten wir dirErhalte Einblicke in unsere Geschäftsbereiche und erweitere in eigenständigen Projekten deine Fachkompetenz, um dich auf deinen Berufseinstieg vorzubereitenFreue dich auf eine offene Unternehmenskultur, per „Du"" und ohne Dresscode im dynamischen Umfeld der MedienbrancheArbeite an modern ausgestatteten Arbeitsplätzen, profitiere von unseren diversen Sonderrabatten bei externen Partnern und nutze unser großes Sportangebot auf dem Campus (u. a. Yoga, Fußball oder Workouts)Damit du auch außerhalb von deinem Bereich neue Leute kennenlernst und einen Einblick in andere Tätigkeitsfelder bekommst, bieten wir ein weitreichendes Praktikanten- und Werkstudentennetzwerk. So kannst du mit uns vernetzt bleiben und Teil unseres Talentpools werdenJe nachdem, welche Aufgaben du in deinem Team übernimmst, besteht in Abstimmung mit deiner Führungskraft die Möglichkeit, mobil zu arbeitenAbbinderWir freuen uns auf deine Bewerbung!Bewirb dich innerhalb von 5 Minuten über unser Jobportal oder nutze die Möglichkeit zur Videobewerbung.Mehr zu unserem Bewerbungsprozess findest du hier.Bitte beachte, dass wir aus datenschutzrechtlichen Gründen keine Bewerbungen per Mail annehmen.ProSiebenSat.1 ist mehr als Fernsehen, viel mehr. Mit einer Reichweite von 60 Millionen Menschen im TV und weiteren 11 Millionen über eigene Online-Kanäle, sind wir das führende deutsche Entertainment-Unternehmen und haben ein starkes E-Commerce- sowie Dating-Geschäft.UnternehmenstextInformiere dich hier über die ProSiebenSat.1 Group mit Sitz in Unterföhring beim München und unser vielseitiges Portfolio.Als Unterzeichner der Charta der Vielfalt, setzt sich ProSiebenSat.1 für ein vorurteilsfreies Arbeitsumfeld ein und fördert aktiv die Vielfalt sowie Chancengleichheit unter den Beschäftigten.Du hast eine Behinderung und möchtest dich bewerben? Dann bist du bei uns herzlich willkommen.Wir wissen, dass wir noch nicht gänzlich barrierefrei sind, aber wir arbeiten daran. Lass uns darüber reden, wie wir diese Barriere gemeinsam abschaffen und wenn nötig eine individuelle Lösung finden können.Ausschließlich aus Gründen der besseren Lesbarkeit wird nur die männliche Form verwendet. Selbstverständlich sind immer alle Geschlechter angesprochen.
"
